HpaP807436	FocSix8	31.696	224	138	5	48	261	34	252	4.75e-29	104
HpaP801846	HaRxL96	27.000	300	196	8	88	376	87	374	6.37e-18	78.2
HpaP801846	PsAvh163	23.790	248	179	6	128	374	118	356	2.60e-12	61.2
HpaP801846	PsPSR2	22.449	294	217	8	82	374	166	449	8.41e-10	53.5
HpaP801846	HaRxL22	23.108	251	169	7	140	384	114	346	3.67e-08	47.8
HpaP806891	RXLR16	50.407	246	70	7	1	242	1	198	3.15e-57	175
HpaP804295	P0CY26|PHI68|Sap1	27.078	373	210	14	23	353	20	372	3.34e-23	92.8
HpaP804295	P0CY29|PHI6785PHI6791PHI6813|Sap3	27.795	331	181	16	54	349	68	375	6.05e-23	92.4
HpaP804295	Q00663|PHI17|Acp	27.848	316	187	9	58	349	74	372	4.22e-22	89.7
HpaP804295	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	30.837	227	121	10	54	257	66	279	4.09e-20	84.0
HpaP812828	L7NCR0|PHI8061|Pc129892	34.545	55	36	0	1	55	180	234	6.00e-08	40.4
HpaP807250	PsPSR2	24.623	199	112	7	54	227	210	395	8.67e-08	46.6
HpaP805662	P0CY29|PHI6785PHI6791PHI6813|Sap3	25.543	368	212	17	74	420	58	384	5.71e-12	60.5
HpaP805662	P0CY26|PHI68|Sap1	24.438	356	207	15	87	420	62	377	6.60e-12	60.1
HpaP805662	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	22.372	371	222	15	74	420	56	384	1.81e-09	52.4
HpaP814601	SSPbP94	29.811	265	176	4	1	260	42	301	1.22e-31	112
HpaP806765	HaRxL2	100.000	182	0	0	23	204	1	182	7.00e-136	372
HpaP801763	RXLR20	76.856	229	53	0	1	229	1	229	1.44e-128	357
HpaP808349	HaRxL96	31.429	175	112	6	1	168	185	358	4.87e-12	56.6
HpaP811732	SSPbP94	20.486	288	195	6	239	526	48	301	4.09e-08	47.8
HpaP813431	HaRxL96	32.967	91	60	1	2	91	316	406	4.19e-09	45.1
HpaP813431	PsAvh163	33.333	57	37	1	2	57	209	265	1.14e-07	41.2
HpaP802347	PsAvh163	24.737	190	103	7	161	346	300	453	1.40e-07	46.2
HpaP803998	W2MG57|PHI7911|Ppxyn1	62.192	365	136	2	1	365	1	363	4.53e-170	478
HpaP803998	Q8NJ73|PHI2043|Xyl-6	34.062	320	177	12	23	330	72	369	6.82e-52	173
HpaP803998	O59937|PHI569|Xyl3	33.645	321	188	9	27	339	79	382	1.53e-49	167
HpaP803998	CfEcp5	26.019	319	199	14	22	325	22	318	2.02e-23	94.4
HpaP813679	RXLR13	97.403	77	2	0	1	77	1	77	1.34e-50	156
HpaP805402	SSPbP94	27.652	264	153	10	12	266	67	301	1.86e-18	77.0
HpaP807995	Q945T9|PHI653|Gip2	36.612	183	109	5	55	234	29	207	1.47e-32	115
HpaP807995	GIP1	31.383	188	119	5	51	234	25	206	4.19e-30	108
HpaP807911	HaRxLL108	100.000	93	0	0	21	113	1	93	6.54e-66	187
HpaP807911	HaRxL44	50.575	87	41	1	11	95	1	87	4.49e-19	70.1
HpaP807911	HaRxL89	45.161	62	32	1	24	83	1	62	9.54e-09	43.5
HpaP814773	RXLR13	55.072	138	61	1	3	139	44	181	2.09e-46	145
HpaP807922	L7NCR0|PHI8061|Pc129892	39.394	132	77	1	1	132	104	232	1.72e-28	98.2
HpaP807922	Q0E7H7|PHI2342|Benep2	33.835	133	81	3	1	131	115	242	6.54e-18	70.5
HpaP807922	MoSPD9	30.827	133	87	2	1	132	101	229	8.41e-18	70.1
HpaP807922	NEP1	29.104	134	87	4	1	131	116	244	8.53e-16	65.1
HpaP807922	FocSix8	29.577	142	85	5	1	132	116	252	5.29e-11	52.0
HpaP809347	P43070|PHI61|Bgl2	29.304	273	175	8	43	300	31	300	2.56e-27	104
HpaP804434	Q5TIP4|PHI2347|Pgip2	28.800	250	169	6	44	286	58	305	4.30e-22	89.4
HpaP802236	HaRxL96	100.000	407	0	0	1	407	9	415	0.0	838
HpaP802236	PsAvh163	25.781	384	239	14	8	379	17	366	1.74e-25	101
HpaP802236	PsPSR2	29.304	273	181	8	114	379	196	463	8.04e-25	99.8
HpaP802236	HaRxL22	22.261	283	208	7	106	383	79	354	5.39e-15	68.9
HpaP811253	PsPSR2	25.150	167	120	4	131	294	172	336	5.88e-13	62.8
HpaP811253	HaRxL24	26.380	163	113	4	134	294	65	222	1.77e-08	48.5
HpaP805236	SSPbP94	26.263	198	116	5	132	321	50	225	1.12e-13	63.9
HpaP807906	HaRxL89	77.907	86	11	2	24	109	1	78	2.98e-41	128
HpaP807906	HaRxL44	45.333	75	41	0	11	85	1	75	3.49e-15	61.2
HpaP807906	HaRxLL108	44.000	75	34	2	21	89	1	73	6.36e-11	49.3
HpaP808606	PsPSR2	25.478	157	99	5	43	197	225	365	2.16e-08	47.0
HpaP811884	PsPSR2	28.082	146	96	4	13	153	119	260	3.66e-11	54.7
HpaP808325	HaRxL89	100.000	137	0	0	24	160	1	137	7.16e-101	280
HpaP808325	HaRxL44	46.667	75	40	0	11	85	1	75	4.09e-16	63.9
HpaP808319	HaRxL44	100.000	114	0	0	11	124	1	114	2.88e-82	230
HpaP808319	HaRxLL108	46.392	97	45	2	21	117	1	90	2.12e-18	68.2
HpaP808319	HaRxL89	42.045	88	43	3	24	110	1	81	1.76e-12	53.9
HpaP807752	PsPSR2	28.238	471	290	15	1	444	1	450	3.45e-44	160
HpaP807752	PsAvh163	24.129	373	242	15	140	486	131	488	3.75e-13	64.7
HpaP807752	HaRxL24	22.840	324	228	10	50	357	24	341	1.78e-09	52.4
HpaP814377	PsXEG1	38.009	221	131	5	25	242	23	240	1.76e-49	156
HpaP805635	HaRxL68	98.276	58	1	0	52	109	1	58	4.45e-41	124
HpaP804095	OASTL	24.221	289	178	9	66	319	148	430	1.99e-09	51.2
HpaP807439	SSPbP94	25.989	177	105	8	4	169	67	228	4.66e-08	44.7
HpaP810648	HaRxL70	100.000	235	0	0	32	266	1	235	2.18e-177	481
HpaP808846	L7NCR0|PHI8061|Pc129892	34.177	237	144	6	11	242	3	232	4.92e-42	138
HpaP808846	NEP1	34.348	230	140	6	16	241	22	244	3.40e-39	131
HpaP808846	MoSPD9	34.310	239	144	4	6	242	2	229	3.46e-39	130
HpaP808846	Q0E7H7|PHI2342|Benep2	34.211	190	118	5	54	241	58	242	2.63e-27	100
HpaP808846	FocSix8	31.944	216	137	5	7	218	13	222	5.81e-27	99.4
HpaP807313	P0CY29|PHI6785PHI6791PHI6813|Sap3	23.733	375	214	19	105	448	61	394	4.14e-10	55.1
HpaP803896	HaRxL22	28.662	157	100	6	18	169	158	307	4.18e-09	49.3
HpaP806319	SSPbP94	25.347	288	165	11	17	291	50	300	6.26e-13	61.2
HpaP806312	EPIC1	35.000	100	57	3	35	130	28	123	9.83e-15	60.1
HpaP808643	Q945T9|PHI653|Gip2	46.352	233	120	3	1	232	30	258	4.08e-68	205
HpaP808643	GIP1	43.590	234	120	5	1	230	30	255	2.33e-60	184
HpaP804505	SSPbP94	24.479	192	122	4	39	228	57	227	5.85e-09	48.5
HpaP811601	SSPbP94	28.000	150	79	6	44	184	164	293	3.86e-09	48.9
HpaP814741	Q0ZJ79|PHI2343|Pcipg2	70.270	296	88	0	2	297	64	359	1.50e-132	374
HpaP814741	P78608|PHI437|Cppg2	38.258	264	150	6	2	257	65	323	9.89e-53	170
HpaP814741	P78607|PHI247|Cppg1	38.023	263	151	6	2	257	65	322	1.97e-52	169
HpaP814741	O94100|PHI103PHI1027|Bcpga1Bcpg1	37.662	308	169	11	2	295	80	378	6.73e-50	163
HpaP814741	P41749|PHI88|Peca	33.904	292	176	9	2	283	62	346	1.53e-45	151
HpaP808197	ATR39-1	37.000	100	63	0	1	100	1	100	2.86e-12	55.1
HpaP814567	HaRxLL441	100.000	304	0	0	30	333	1	304	0.0	622
HpaP810793	HaRxL22	37.500	112	63	2	22	129	2	110	8.29e-13	57.0
HpaP812279	ATR5	87.228	368	42	1	1	368	1	363	0.0	645
HpaP811184	L7NCR0|PHI8061|Pc129892	34.343	99	44	1	15	92	134	232	1.50e-12	54.7
HpaP806107	Zt89160	27.841	176	114	6	122	293	223	389	4.91e-12	59.3
HpaP807613	HaRxL17	100.000	281	0	0	25	305	1	281	0.0	566
HpaP810227	PsPSR2	26.271	118	80	3	21	137	217	328	3.92e-07	42.0
HpaP810794	HaRxL22	50.595	168	82	1	1	167	115	282	7.41e-52	164
HpaP810794	PsAvh163	33.987	153	94	4	1	148	132	282	8.94e-19	76.6
HpaP810794	PsPSR2	28.205	195	128	8	1	187	133	323	2.09e-15	67.0
HpaP810794	HaRxL24	25.481	208	138	8	1	196	114	316	1.66e-09	49.7
HpaP810794	HaRxL96	26.490	151	108	2	1	148	150	300	4.13e-09	48.5
HpaP802261	P29138|PHI4615|Pr1	26.282	312	163	11	162	471	139	385	7.52e-10	53.5
HpaP803679	HaRxLL464	99.415	171	1	0	25	195	1	171	7.91e-130	356
HpaP806271	SSPbP94	26.897	290	177	11	197	478	38	300	5.01e-14	65.9
HpaP807478	SSPbP94	27.273	77	55	1	1	76	149	225	4.67e-07	38.9
HpaP806853	RXLR9	48.214	112	54	2	1	108	1	112	1.72e-22	82.8
HpaP805382	PsXEG1	52.036	221	103	3	21	239	21	240	5.38e-77	231
HpaP800198	PsPSR2	21.881	489	300	10	66	477	152	635	3.46e-19	83.6
HpaP800198	HaRxL22	25.373	268	173	11	28	282	98	351	1.89e-07	45.8
HpaP806306	EPIC1	44.000	100	54	2	88	187	25	122	3.72e-24	86.3
HpaP809326	PsAvh163	28.261	184	122	6	139	317	122	300	5.92e-09	50.1
HpaP809326	PsPSR2	27.485	171	113	5	156	322	503	666	4.61e-08	47.4
HpaP806106	Zt89160	30.435	138	89	4	45	181	223	354	1.27e-11	56.6
HpaP808367	HaRxL22	37.238	239	141	5	23	256	119	353	2.70e-38	133
HpaP808367	PsAvh163	29.375	320	208	8	3	311	117	429	2.28e-32	119
HpaP808367	PsPSR2	20.962	291	221	6	23	306	137	425	6.41e-13	62.4
HpaP808367	HaRxL96	28.070	171	117	4	1	168	133	300	1.14e-12	61.2
HpaP805267	HaRxL73	28.307	378	247	14	54	418	1	367	1.87e-21	89.4
HpaP805558	L7NCR0|PHI8061|Pc129892	35.294	238	142	5	11	242	3	234	5.81e-45	145
HpaP805558	NEP1	34.413	247	144	6	6	239	3	244	1.90e-44	144
HpaP805558	MoSPD9	32.083	240	146	5	6	240	2	229	9.85e-38	126
HpaP805558	Q0E7H7|PHI2342|Benep2	29.915	234	157	5	9	239	13	242	2.19e-34	118
HpaP805558	FocSix8	31.532	222	136	6	30	240	36	252	2.07e-29	105
HpaP810263	PsPSR2	34.375	64	42	0	37	100	266	329	2.22e-08	45.1
HpaP801071	Zt89160	25.110	227	119	6	16	238	207	386	1.09e-08	49.3
HpaP801903	O42830|PHI660|Cbel(gp34)	50.000	130	65	0	4	133	2	131	5.55e-42	135
HpaP809297	PsPSR2	29.358	109	67	3	27	128	106	211	1.46e-11	53.9
HpaP809297	HaRxL24	27.731	119	78	3	17	130	77	192	7.90e-09	45.8
HpaP801066	PsPSR2	23.950	238	132	12	3	238	206	396	1.82e-07	45.8
HpaP804977	NEP1	34.413	247	144	6	6	239	3	244	6.03e-45	145
HpaP804977	L7NCR0|PHI8061|Pc129892	35.294	238	142	5	11	242	3	234	2.58e-44	143
HpaP804977	MoSPD9	32.083	240	146	5	6	240	2	229	1.87e-37	125
HpaP804977	Q0E7H7|PHI2342|Benep2	30.342	234	156	5	9	239	13	242	9.38e-35	119
HpaP804977	FocSix8	31.532	222	136	6	30	240	36	252	1.19e-29	105
HpaP810281	ATR39-1	94.652	187	8	1	1	187	1	185	2.69e-129	354
HpaP801867	ATR1	81.470	313	55	2	1	311	1	312	0.0	506
HpaP809344	P43070|PHI61|Bgl2	27.372	274	179	7	43	300	31	300	1.84e-27	104
HpaP807496	L7NCR0|PHI8061|Pc129892	43.689	103	55	1	7	109	119	218	2.12e-25	89.0
HpaP807496	Q0E7H7|PHI2342|Benep2	33.010	103	66	2	7	109	130	229	9.67e-13	55.5
HpaP807496	NEP1	28.302	106	65	4	7	109	134	231	1.06e-09	47.4
HpaP807496	MoSPD9	26.923	104	71	2	7	109	116	215	4.77e-07	39.7
HpaP814631	ATR5	100.000	367	0	0	1	367	1	367	0.0	758
HpaP813870	Zt89160	28.986	207	119	12	87	279	196	388	8.29e-07	43.1
HpaP809525	SSPbP94	26.172	256	145	6	24	273	51	268	1.10e-14	67.4
HpaP812139	Q0ZJ79|PHI2343|Pcipg2	60.465	387	125	3	1	387	1	359	4.80e-144	407
HpaP812139	P78607|PHI247|Cppg1	38.591	298	171	6	57	347	30	322	1.39e-61	196
HpaP812139	O94100|PHI103PHI1027|Bcpga1Bcpg1	42.955	291	148	9	76	353	64	349	4.86e-61	195
HpaP812139	P78608|PHI437|Cppg2	38.333	300	170	7	57	347	30	323	2.61e-59	190
HpaP812139	P41749|PHI88|Peca	33.535	331	203	9	52	372	22	345	1.23e-57	186
HpaP808850	MoSPD9	28.421	95	63	1	6	100	1	90	5.03e-08	44.7
HpaP810653	HaRxL57	100.000	69	0	0	1	69	104	172	1.44e-46	139
HpaP807023	SSPbP94	36.162	271	149	8	6	267	46	301	2.06e-46	152
HpaP814846	L7NCR0|PHI8061|Pc129892	42.396	217	116	5	4	216	21	232	2.73e-52	162
HpaP814846	MoSPD9	34.862	218	125	6	4	216	24	229	9.43e-32	109
HpaP814846	NEP1	29.817	218	140	4	4	215	34	244	1.92e-31	109
HpaP814846	Q0E7H7|PHI2342|Benep2	30.357	224	129	7	4	215	34	242	2.05e-28	101
HpaP814846	FocSix8	30.973	226	136	6	4	216	34	252	7.07e-28	100
HpaP812123	BSW14	24.201	219	137	12	39	248	132	330	1.62e-07	45.1
HpaP801769	RXLR20	100.000	241	0	0	1	241	1	241	0.0	498
HpaP805756	HaRxL96	26.792	265	175	7	49	306	48	300	1.62e-18	80.5
HpaP813858	crn1	55.556	54	24	0	4	57	2	55	2.90e-14	60.8
HpaP813858	PsCRN108	45.000	60	32	1	4	62	2	61	6.11e-11	51.6
HpaP813858	crn2	48.148	54	28	0	4	57	2	55	1.11e-10	50.8
HpaP803249	RXLR13	41.259	143	74	3	16	157	16	149	1.17e-24	90.5
HpaP805559	NEP1	34.413	247	144	6	6	239	3	244	6.64e-45	145
HpaP805559	L7NCR0|PHI8061|Pc129892	35.294	238	142	5	11	242	3	234	2.73e-44	143
HpaP805559	MoSPD9	32.083	240	146	5	6	240	2	229	1.99e-37	125
HpaP805559	Q0E7H7|PHI2342|Benep2	30.342	234	156	5	9	239	13	242	1.05e-34	119
HpaP805559	FocSix8	31.532	222	136	6	30	240	36	252	1.09e-29	105
HpaP814696	BSW04p	38.710	62	37	1	6	66	95	156	4.09e-07	40.0
HpaP802736	SSPbP94	25.000	260	173	7	16	269	51	294	1.59e-20	83.2
HpaP802689	HaRxL24	100.000	246	0	0	1	246	130	375	0.0	506
HpaP802689	PsPSR2	28.440	218	147	4	1	213	149	362	4.25e-21	85.1
HpaP802689	PsAvh163	22.685	216	153	5	6	214	155	363	1.35e-09	50.8
HpaP806741	GIP1	41.057	246	126	8	28	269	24	254	6.43e-53	167
HpaP806741	Q945T9|PHI653|Gip2	38.525	244	138	6	30	272	26	258	2.04e-51	164
HpaP811404	HaRxL2	32.414	145	86	4	6	144	1	139	1.83e-11	53.5
HpaP801474	HaRxL96	21.965	346	227	10	37	344	35	375	1.93e-09	51.6
HpaP802688	HaRxL24	100.000	186	0	0	21	206	1	186	7.64e-138	384
HpaP802688	PsPSR2	33.495	206	127	6	8	205	3	206	1.92e-23	90.9
HpaP802688	BSW11	27.826	115	79	3	94	205	94	207	6.50e-07	42.4
HpaP808078	L7NCR0|PHI8061|Pc129892	36.667	150	72	6	1	148	104	232	4.91e-24	87.0
HpaP808078	Q0E7H7|PHI2342|Benep2	27.891	147	87	3	1	147	115	242	2.35e-12	55.8
HpaP808078	NEP1	30.128	156	73	6	1	147	116	244	4.52e-12	55.1
HpaP808078	MoSPD9	26.667	150	87	5	1	148	101	229	1.75e-09	47.8
HpaP806764	HaRxL2	100.000	182	0	0	23	204	1	182	7.00e-136	372
HpaP812140	Q0ZJ79|PHI2343|Pcipg2	53.799	329	123	1	41	340	33	361	5.70e-115	331
HpaP812140	O94100|PHI103PHI1027|Bcpga1Bcpg1	35.034	294	160	9	65	340	102	382	9.00e-43	145
HpaP812140	P78607|PHI247|Cppg1	39.419	241	134	7	65	298	87	322	4.76e-42	143
HpaP812140	P41749|PHI88|Peca	35.146	239	143	7	67	299	86	318	3.32e-41	141
HpaP812140	P78608|PHI437|Cppg2	38.017	242	137	7	65	298	87	323	3.64e-39	136
HpaP812866	crn1	37.952	166	73	7	4	153	2	153	1.58e-18	75.9
HpaP808599	PsXEG1	40.807	223	125	4	24	243	22	240	1.74e-59	182
HpaP803975	OASTL	33.411	428	235	11	15	401	9	427	1.17e-54	181
HpaP811507	PsAvh163	25.547	137	100	1	71	207	190	324	4.26e-07	43.9
HpaP802092	SSPbP94	23.313	163	106	4	43	197	149	300	5.17e-07	43.1
HpaP814491	PsPSR2	39.344	61	37	0	9	69	324	384	4.33e-09	44.3
HpaP814491	HaRxL24	37.500	64	40	0	1	64	202	265	6.77e-07	38.1
HpaP813746	ATR1	29.130	230	147	7	5	221	22	248	5.71e-20	82.0
HpaP807033	L7NCR0|PHI8061|Pc129892	32.821	195	122	4	8	197	42	232	1.64e-32	110
HpaP807033	NEP1	28.125	192	129	5	10	196	57	244	1.21e-21	82.8
HpaP807033	MoSPD9	28.125	192	132	6	9	197	41	229	4.51e-19	75.5
HpaP807033	FocSix8	30.198	202	127	6	7	197	54	252	3.22e-18	73.6
HpaP807033	Q0E7H7|PHI2342|Benep2	27.320	194	126	5	10	196	57	242	4.42e-17	70.5
HpaP804572	RXLR9	81.879	149	27	0	1	149	1	149	5.51e-87	244
HpaP812277	ATR5	88.981	363	40	0	1	363	1	363	0.0	662
HpaP813486	HaRxL62	100.000	110	0	0	22	131	1	110	1.60e-81	228
HpaP813486	RXLR3	66.197	71	24	0	1	71	1	71	2.16e-25	87.4
HpaP809296	PsPSR2	29.358	109	67	3	27	128	106	211	1.46e-11	53.9
HpaP809296	HaRxL24	27.731	119	78	3	17	130	77	192	7.90e-09	45.8
HpaP813432	HaRxL96	34.831	89	55	1	4	92	97	182	9.01e-13	55.5
HpaP801904	O42830|PHI660|Cbel(gp34)	45.522	134	68	2	1	133	2	131	7.63e-38	124
HpaP807781	PsAvh163	28.713	202	136	5	91	289	125	321	5.56e-14	65.1
HpaP807781	HaRxL96	32.121	165	106	5	106	269	158	317	2.55e-11	57.0
HpaP806226	SSPbP94	23.529	187	126	4	116	297	49	223	3.14e-10	53.1
HpaP804296	P0CY26|PHI68|Sap1	30.120	166	88	5	28	165	20	185	1.09e-12	58.2
HpaP804296	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	33.071	127	66	5	59	166	66	192	4.79e-12	56.2
HpaP804296	P0CY29|PHI6785PHI6791PHI6813|Sap3	32.407	108	57	3	59	151	68	174	1.65e-10	51.6
HpaP804296	Q00663|PHI17|Acp	31.731	104	56	2	63	151	74	177	4.13e-09	47.8
HpaP810412	crn1	55.385	65	26	1	4	65	2	66	1.46e-17	70.1
HpaP810412	crn2	40.000	100	48	3	4	103	2	89	5.61e-13	57.0
HpaP810412	PsCRN108	46.667	60	31	1	4	62	2	61	2.90e-11	52.4
HpaP813680	RXLR13	94.077	287	15	2	1	286	1	286	4.79e-179	488
HpaP804871	OASTL	31.026	419	226	13	164	530	21	428	2.97e-42	150
HpaP808443	ATR39-1	45.588	68	32	3	1	65	1	66	4.02e-08	43.5
HpaP808594	PsAvh163	24.603	252	165	7	189	422	190	434	1.53e-11	58.9
HpaP808594	HaRxL22	23.167	341	234	12	52	376	29	357	4.10e-10	54.3
HpaP808580	PsAvh163	26.562	128	92	2	3	129	345	471	2.38e-09	48.1
HpaP802237	HaRxL96	32.046	259	138	3	14	271	23	244	8.49e-40	138
HpaP809079	RXLR16	80.208	96	18	1	1	96	1	95	3.93e-44	139
HpaP800680	Q945T9|PHI653|Gip2	49.784	231	109	5	11	235	30	259	7.69e-71	212
HpaP800680	GIP1	47.881	236	111	6	7	234	26	257	1.27e-66	200
HpaP808581	PsAvh163	27.100	369	258	7	12	375	109	471	4.61e-36	131
HpaP808581	PsPSR2	28.926	242	156	7	42	276	140	372	1.37e-16	74.7
HpaP808581	HaRxL22	24.542	273	200	4	7	278	87	354	5.14e-16	72.0
HpaP808581	HaRxL96	23.358	274	178	9	14	270	129	387	8.57e-09	49.7
HpaP809506	PsAvh163	25.610	164	121	1	1	164	198	360	1.11e-13	60.8
HpaP809506	HaRxL22	25.466	161	116	4	2	161	179	336	1.29e-08	46.2
HpaP809506	PsPSR2	22.368	152	116	2	12	162	300	450	1.21e-07	43.5
HpaP802214	Q00298|PHI69|Cuta	29.070	172	103	6	21	187	31	188	3.59e-13	58.9
HpaP802214	Q99174|PHI2849|Cuta	27.933	179	75	6	19	172	45	194	4.15e-09	47.8
HpaP812658	P29138|PHI4615|Pr1	29.588	267	144	13	156	408	109	345	1.76e-10	55.5
HpaP806975	O42718|PHI762|Inf2a	29.032	93	65	1	24	115	23	115	3.19e-14	61.2
HpaP806975	O42719|PHI764|Inf2b	29.032	93	65	1	24	115	23	115	1.00e-13	59.7
HpaP806975	Q01905|PHI111PHI760|Inf1	31.034	87	59	1	32	117	31	117	8.54e-13	55.8
HpaP804096	OASTL	24.084	382	233	14	155	499	69	430	2.43e-09	52.0
HpaP805562	NEP1	35.570	149	88	4	40	184	100	244	1.12e-25	93.6
HpaP805562	L7NCR0|PHI8061|Pc129892	31.138	167	104	4	26	187	74	234	1.08e-24	90.9
HpaP805562	Q0E7H7|PHI2342|Benep2	31.288	163	105	5	24	184	85	242	1.51e-21	82.8
HpaP805562	MoSPD9	29.012	162	109	3	26	185	72	229	1.04e-17	72.0
HpaP805562	FocSix8	28.994	169	105	5	28	185	88	252	2.37e-15	65.9
HpaP807099	PsPSR2	22.897	214	143	6	131	344	220	411	2.88e-08	48.9
HpaP803263	SSPbP94	24.862	181	123	5	129	303	50	223	6.15e-12	58.2
HpaP813944	HaRxL96	35.870	92	57	2	3	92	219	310	3.29e-10	48.5
HpaP813944	PsAvh163	35.000	80	49	2	2	79	201	279	1.46e-08	43.9
HpaP813944	PsPSR2	31.034	58	40	0	12	69	487	544	6.90e-07	39.3
HpaP801580	SSPbP94	25.962	208	125	6	132	333	54	238	2.38e-12	59.7
HpaP812264	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	20.913	416	245	17	7	399	44	398	2.87e-08	49.3
HpaP808542	SSPbP94	24.483	290	173	8	71	356	53	300	5.08e-16	71.2
HpaP808368	HaRxL22	40.397	151	81	4	1	146	207	353	3.44e-24	92.4
HpaP808368	PsAvh163	32.258	186	123	3	59	242	103	287	4.62e-21	84.7
HpaP808368	HaRxL96	26.111	180	128	4	60	236	122	299	1.71e-09	50.4
HpaP808368	PsPSR2	25.000	148	110	1	2	148	228	375	6.40e-09	48.9
HpaP809008	RXLR19	88.608	79	9	0	2	80	116	194	3.97e-43	136
HpaP810262	PsPSR2	34.375	64	42	0	37	100	266	329	2.22e-08	45.1
HpaP812377	HaRxL22	31.755	359	201	6	222	545	1	350	8.20e-41	146
HpaP812377	PsPSR2	23.913	414	278	15	322	713	240	638	1.82e-14	69.7
HpaP811600	SSPbP94	23.105	277	184	8	23	290	46	302	1.10e-12	60.5
HpaP806307	EPIC1	37.755	98	59	2	38	135	30	125	1.07e-18	70.1
HpaP813355	SSPbP94	31.579	171	105	3	94	264	143	301	8.49e-20	80.9
HpaP804983	Q6PQG3|PHI4252|Epi10	33.714	175	102	3	96	256	16	190	2.77e-21	83.6
HpaP812998	HaRxLL108	49.123	57	18	2	1	54	37	85	7.12e-07	37.4
HpaP809243	L7NCR0|PHI8061|Pc129892	45.755	212	112	2	47	257	23	232	9.38e-64	193
HpaP809243	NEP1	41.860	215	114	7	47	256	36	244	3.46e-51	161
HpaP809243	Q0E7H7|PHI2342|Benep2	37.264	212	124	4	48	256	37	242	3.04e-44	144
HpaP809243	FocSix8	35.897	234	136	5	34	257	23	252	1.69e-38	129
HpaP809243	MoSPD9	34.272	213	129	6	47	257	26	229	2.61e-31	109
HpaP806962	Q00298|PHI69|Cuta	30.370	135	76	5	2	132	68	188	1.35e-10	50.8
HpaP806962	Q99174|PHI2849|Cuta	30.303	99	55	4	36	132	124	210	4.44e-07	41.2
HpaP808198	ATR39-1	37.000	100	63	0	1	100	1	100	2.86e-12	55.1
HpaP809859	PsAvh163	23.551	276	187	6	59	314	182	453	1.18e-09	53.1
HpaP811679	RXLR3	89.147	129	12	1	1	127	1	129	6.65e-82	230
HpaP810495	M2TW52|PHI4988|Ppt1	38.136	118	71	1	91	208	195	310	1.32e-20	81.6
HpaP807245	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	25.424	354	165	20	1	325	68	351	8.12e-12	60.1
HpaP804004	RXLR21	49.275	69	35	0	1	69	1	69	5.55e-17	64.3
HpaP814784	L7NCR0|PHI8061|Pc129892	35.193	233	139	5	1	227	6	232	2.93e-43	140
HpaP814784	NEP1	34.649	228	140	5	3	226	22	244	2.23e-41	136
