PITG_19621	Q0ZJ79|PHI2343|Pcipg2	57.658	111	27	3	1	111	1	91	8.06e-26	93.6
PITG_19621	P41749|PHI88|Peca	37.879	66	41	0	53	118	31	96	5.96e-11	52.0
PITG_07501	crn1	28.902	173	82	6	1	161	1	144	3.57e-10	50.8
PITG_15764	BLR20	31.325	249	151	8	1	240	1	238	4.83e-22	90.1
PITG_15764	BLN08_2	25.540	278	181	12	52	319	153	414	1.38e-14	67.4
PITG_15764	PsPSR2	23.671	207	125	7	90	284	266	451	1.85e-13	64.3
PITG_15764	HaRxL24	26.087	299	173	14	41	316	3	276	8.33e-12	58.5
PITG_16737	HaRxL2	27.273	154	107	2	34	187	8	156	2.72e-11	54.3
PITG_15980	P43070|PHI61|Bgl2	28.309	272	179	7	43	300	31	300	1.63e-27	105
PITG_15142	PsPSR2	38.060	402	242	5	68	466	160	557	3.18e-93	290
PITG_15142	HaRxL24	29.693	293	197	6	182	470	70	357	5.07e-33	122
PITG_15142	PsAvh163	27.229	415	279	10	29	434	32	432	1.53e-30	117
PITG_15142	BSW11	25.517	435	287	14	5	417	5	424	1.10e-15	72.4
PITG_15142	HaRxL96	22.619	252	185	6	114	360	129	375	3.81e-15	70.1
PITG_15660	SSPbP94	30.566	265	173	5	1	259	42	301	4.72e-31	111
PITG_21778	Avr3a/5	32.432	74	49	1	1	73	1	74	2.29e-07	40.0
PITG_15114	PsAvh163	31.967	488	290	18	47	521	46	504	7.35e-62	204
PITG_15114	HaRxL22	26.136	352	239	10	34	380	17	352	2.55e-26	103
PITG_15114	PsPSR2	27.100	369	254	10	62	420	143	506	1.70e-25	103
PITG_15114	HaRxL24	24.090	357	248	11	34	380	9	352	3.00e-10	54.7
PITG_22725	Avrblb2	51.389	72	30	2	1	67	1	72	4.54e-15	58.5
PITG_04810	PsCRN108	33.333	144	83	5	49	181	675	816	2.61e-13	60.5
PITG_12401	Q00298|PHI69|Cuta	30.636	173	101	6	27	194	31	189	2.65e-13	59.7
PITG_12401	Q99174|PHI2849|Cuta	26.904	197	122	6	25	210	45	230	1.11e-12	58.2
PITG_11374	PsXEG1	42.373	59	34	0	39	97	21	79	7.15e-10	47.4
PITG_04812	PsCRN108	31.259	707	383	28	93	732	146	816	4.06e-79	264
PITG_05918	Avr1b-1	39.416	137	74	4	1	130	1	135	9.67e-20	73.2
PITG_05918	AVR3a	30.065	153	75	5	1	131	1	143	4.63e-10	48.1
PITG_06077	AVR2_1	41.463	82	45	2	1	82	1	79	1.97e-12	53.1
PITG_06077	PsAvh23	37.607	117	50	7	1	100	1	111	1.66e-08	43.1
PITG_09741	Avr3a/5	41.333	75	42	2	1	74	1	74	5.22e-10	47.4
PITG_06030	PsAvh163	35.882	170	103	4	41	206	43	210	3.78e-27	100
PITG_06030	PsPSR2	29.752	121	79	2	86	206	187	301	1.55e-13	62.0
PITG_06030	HaRxL96	29.268	123	84	2	84	206	108	227	1.25e-10	53.1
PITG_06030	HaRxL22	25.000	160	112	4	43	195	29	187	4.28e-09	48.5
PITG_15255	PsAvh23	41.111	90	39	4	1	76	1	90	5.51e-12	52.8
PITG_15255	RXLR21	34.091	88	51	2	1	82	1	87	3.95e-10	47.4
PITG_16710	PsPSR2	27.215	158	69	5	22	178	197	309	8.08e-11	55.8
PITG_16710	HaRxL24	25.749	167	80	6	2	168	68	190	2.55e-07	44.7
PITG_15152	PsPSR2	45.556	630	328	9	47	666	39	663	0.0	546
PITG_15152	PsAvh163	24.145	497	339	14	26	502	26	504	3.73e-31	121
PITG_15152	BSW11	21.891	402	261	12	283	663	98	467	7.65e-16	73.9
PITG_17199	crn2	96.718	457	14	1	1	457	1	456	0.0	899
PITG_17199	crn1	28.000	475	277	18	1	456	1	429	2.53e-32	121
PITG_07594	Avh5	38.514	148	74	5	1	146	1	133	1.61e-28	96.3
PITG_04085	Avrblb2	100.000	100	0	0	1	100	1	100	1.25e-70	199
PITG_14708	Q6PQG3|PHI4252|Epi10	26.519	181	115	6	86	249	16	195	2.23e-09	49.7
PITG_17871	PsPSR2	25.551	454	264	13	13	446	5	404	6.00e-38	140
PITG_17871	BLR36	26.190	294	170	11	94	344	90	379	9.72e-19	81.6
PITG_17871	PsAvh163	25.333	450	265	17	22	458	25	416	7.41e-18	79.3
PITG_17871	BLR13	24.737	380	245	12	66	433	64	414	9.68e-16	72.4
PITG_17871	HaRxL24	20.365	329	198	8	61	383	45	315	1.38e-10	55.8
PITG_22828	Avh5	38.806	134	68	3	1	129	1	125	1.86e-24	85.1
PITG_12167	SSPbP94	25.965	285	155	13	26	292	48	294	4.85e-12	58.5
PITG_22677	Q94FS7|PHI665|Pcf	77.273	66	15	0	1	66	1	66	2.24e-28	90.5
PITG_15038	PsPSR2	36.253	411	253	4	62	468	156	561	6.94e-89	279
PITG_15038	HaRxL24	31.529	314	201	6	50	356	30	336	8.11e-35	127
PITG_15038	PsAvh163	25.753	365	250	9	107	459	106	461	1.72e-27	108
PITG_15038	BSW11	23.573	403	263	12	8	392	16	391	2.90e-13	64.7
PITG_19302	PsPSR2	30.176	454	294	13	19	456	3	449	1.61e-55	190
PITG_19302	PsAvh163	27.176	471	308	16	45	493	34	491	3.64e-33	125
PITG_19302	HaRxL22	22.939	279	195	7	210	476	86	356	7.42e-13	62.8
PITG_19302	HaRxL96	22.249	418	273	18	15	399	10	408	5.31e-07	44.7
PITG_00691	P29138|PHI4615|Pr1	27.707	314	185	14	74	380	77	355	2.30e-12	61.2
PITG_00691	KEX1	26.316	304	199	11	134	427	178	466	2.32e-10	55.5
PITG_04766	PsCRN108	32.518	695	391	27	93	733	146	816	5.09e-82	271
PITG_17054	W2MG57|PHI7911|Ppxyn1	49.580	357	171	3	1	357	1	348	1.02e-128	368
PITG_17054	Q8NJ73|PHI2043|Xyl-6	33.436	326	176	10	34	345	79	377	3.72e-52	171
PITG_17054	O59937|PHI569|Xyl3	32.268	313	177	10	46	345	91	381	1.59e-44	151
PITG_17054	CfEcp5	24.522	314	196	10	60	358	51	338	7.02e-22	88.6
PITG_15679	Avr3b	39.073	151	84	4	121	271	85	227	3.06e-18	74.7
PITG_20170	crn1	81.720	372	45	3	1	359	1	362	0.0	600
PITG_20170	crn2	29.744	390	214	13	1	347	1	373	8.64e-36	129
PITG_23195	Q6PQG3|PHI4252|Epi10	34.375	64	41	1	13	75	9	72	1.39e-07	40.4
PITG_23094	L7NCR0|PHI8061|Pc129892	45.992	237	120	6	1	234	1	232	7.84e-66	197
PITG_23094	Q0E7H7|PHI2342|Benep2	34.728	239	141	6	4	233	10	242	1.13e-37	125
PITG_23094	NEP1	32.710	214	135	5	24	233	36	244	2.30e-33	114
PITG_23094	MoSPD9	28.511	235	150	7	3	234	10	229	1.22e-31	109
PITG_23094	FocSix8	30.909	220	140	6	24	234	36	252	3.77e-28	101
PITG_17670	PsPSR2	21.505	186	135	5	61	243	34	211	1.06e-07	45.8
PITG_03639	O42830|PHI660|Cbel(gp34)	88.433	268	25	1	1	262	1	268	7.28e-161	441
PITG_02704	Q945T9|PHI653|Gip2	31.474	251	143	9	42	270	42	285	2.02e-29	106
PITG_02704	GIP1	30.924	249	151	8	8	244	6	245	2.19e-28	103
PITG_23055	L7NCR0|PHI8061|Pc129892	37.306	193	103	6	27	216	55	232	8.05e-34	115
PITG_23055	NEP1	33.503	197	107	9	25	215	66	244	3.41e-21	82.0
PITG_23055	Q0E7H7|PHI2342|Benep2	32.663	199	106	7	24	215	65	242	1.35e-20	80.5
PITG_23055	MoSPD9	28.646	192	120	4	27	216	53	229	1.94e-20	79.7
PITG_23055	FocSix8	30.348	201	113	7	27	216	68	252	1.54e-17	72.4
PITG_22722	PsPSR2	35.135	222	138	4	89	305	179	399	2.11e-41	145
PITG_22722	HaRxL24	28.571	224	147	5	87	302	67	285	2.60e-20	83.6
PITG_22722	PsAvh163	30.220	182	125	2	86	265	176	357	6.12e-19	80.1
PITG_22722	BSW03	25.882	170	117	6	106	273	186	348	8.86e-07	42.7
PITG_16991	PsXEG1	50.679	221	107	2	24	242	21	241	9.53e-82	238
PITG_06083	Avr1a	33.663	101	48	2	3	102	11	93	7.82e-09	43.1
PITG_23175	crn2	72.119	269	45	3	1	239	1	269	1.28e-128	365
PITG_23175	crn1	32.593	270	131	11	1	237	1	252	2.50e-22	88.2
PITG_23175	PsCRN108	37.791	172	97	6	1	166	1	168	5.70e-17	73.2
PITG_23175	RiNLE1	34.921	126	55	4	2	119	3	109	1.49e-12	59.7
PITG_23175	RiCRN1	34.921	126	55	4	2	119	3	109	1.49e-12	59.7
PITG_05095	PsPSR2	29.747	316	202	9	63	368	52	357	4.94e-39	140
PITG_05095	BSW11	26.316	285	181	7	1	278	8	270	8.12e-20	84.0
PITG_05095	HaRxL24	30.332	211	141	4	108	315	74	281	3.69e-19	81.3
PITG_05095	BLR13	27.607	326	196	13	73	370	72	385	7.59e-19	80.9
PITG_05095	BLR36	28.497	193	127	5	41	228	34	220	1.47e-14	67.8
PITG_14060	PsXEG1	44.796	221	104	3	20	222	21	241	1.34e-65	197
PITG_16597	crn1	85.417	432	60	3	1	430	1	431	0.0	733
PITG_16597	crn2	28.184	479	269	19	1	428	1	455	1.89e-32	121
PITG_08687	SSPbP94	27.404	208	118	8	123	324	54	234	4.88e-14	64.7
PITG_18503	crn2	79.431	457	67	3	3	433	1	456	0.0	703
PITG_18503	crn1	29.322	457	268	16	3	432	1	429	8.62e-40	141
PITG_04272	W2MG57|PHI7911|Ppxyn1	82.883	111	18	1	7	117	8	117	8.39e-63	190
PITG_04272	O59937|PHI569|Xyl3	41.111	90	49	3	28	115	80	167	7.60e-16	65.5
PITG_04272	Q8NJ73|PHI2043|Xyl-6	41.860	86	46	3	30	113	78	161	1.77e-14	61.6
PITG_04272	CfEcp5	29.293	99	65	4	28	124	26	121	8.89e-07	39.7
PITG_08190	P0CY26|PHI68|Sap1	23.352	364	203	18	51	396	72	377	2.46e-10	55.5
PITG_08190	P0CY29|PHI6785PHI6791PHI6813|Sap3	21.096	365	209	15	51	396	80	384	7.82e-08	47.4
PITG_08190	Q00663|PHI17|Acp	22.928	362	187	17	58	396	89	381	3.91e-07	45.4
PITG_13320	EPIC1	28.571	98	50	2	8	85	25	122	4.62e-12	51.6
PITG_17309	PsPSR2	26.948	308	203	7	20	306	5	311	1.31e-27	107
PITG_17309	HaRxL24	27.684	177	117	5	177	347	68	239	9.26e-11	55.5
PITG_17309	PsAvh163	27.111	225	149	9	132	345	131	351	1.82e-10	54.7
PITG_17309	BLR36	23.000	200	142	6	84	276	91	285	1.23e-07	45.8
PITG_13402	OASTL	30.602	415	233	12	159	525	21	428	8.72e-42	149
PITG_12129	Q6PQG3|PHI4252|Epi10	99.043	209	2	0	1	209	1	209	6.96e-155	422
PITG_12129	EPI1	36.364	132	66	3	75	201	14	132	5.38e-22	82.0
PITG_03637	O42830|PHI660|Cbel(gp34)	63.285	207	29	2	8	167	62	268	2.44e-79	230
PITG_21456	Q945T9|PHI653|Gip2	48.485	231	113	4	9	234	26	255	8.25e-77	228
PITG_21456	GIP1	46.639	238	116	6	4	234	21	254	1.01e-69	208
PITG_12731	PsPSR2	28.534	382	246	10	1	371	1	366	3.06e-40	144
PITG_12731	PsAvh163	24.047	341	239	9	22	354	21	349	6.26e-25	99.0
PITG_12731	HaRxL24	25.449	334	224	9	38	362	20	337	1.73e-23	93.6
PITG_12731	HaRxL22	19.544	307	226	7	38	340	26	315	1.57e-09	51.6
PITG_04767	PsCRN108	31.915	705	382	30	94	734	146	816	7.20e-80	266
PITG_19625	Q0ZJ79|PHI2343|Pcipg2	70.760	342	100	0	29	370	18	359	1.73e-158	443
PITG_19625	O94100|PHI103PHI1027|Bcpga1Bcpg1	44.648	327	156	12	59	370	64	380	3.09e-66	208
PITG_19625	P78607|PHI247|Cppg1	39.130	299	170	6	40	331	30	323	3.74e-61	194
PITG_19625	P41749|PHI88|Peca	38.080	323	183	9	44	356	31	346	4.04e-60	192
PITG_19625	P78608|PHI437|Cppg2	38.667	300	171	6	40	331	30	324	1.66e-59	190
PITG_23075	L7NCR0|PHI8061|Pc129892	36.431	269	128	6	4	271	3	229	6.73e-47	150
PITG_23075	NEP1	24.409	254	143	5	21	270	33	241	1.89e-24	92.4
PITG_23075	MoSPD9	27.076	277	140	10	8	274	5	229	9.57e-23	87.4
PITG_23075	Q0E7H7|PHI2342|Benep2	25.896	251	141	4	21	270	33	239	3.92e-21	83.2
PITG_23075	FocSix8	27.473	273	141	10	14	274	25	252	1.38e-19	79.3
PITG_13258	SSPbP94	31.599	269	160	7	8	268	41	293	1.55e-34	121
PITG_16282	Avr1b-1	40.789	76	41	3	1	74	1	74	1.44e-07	40.0
PITG_22940	Q6PQG3|PHI4252|Epi10	45.161	62	34	0	24	85	148	209	4.72e-15	60.8
PITG_22940	EPI1	36.620	71	40	2	19	84	69	139	1.95e-08	42.4
PITG_20300	Avrblb2	89.000	100	11	0	1	100	1	100	5.44e-49	144
PITG_00821	PsAvh23	36.667	90	50	3	1	84	1	89	8.50e-11	48.5
PITG_15037	PsPSR2	34.286	70	36	2	51	112	231	298	1.17e-07	42.0
PITG_22604	Avrblb2	52.055	73	28	2	1	66	1	73	3.21e-15	59.3
PITG_06191	Q945T9|PHI653|Gip2	44.586	157	82	4	1	155	103	256	1.35e-39	129
PITG_06191	GIP1	40.127	157	85	7	1	155	106	255	1.07e-27	97.8
PITG_14783	Avr3a/5	37.500	72	39	3	1	67	1	71	1.87e-08	42.7
PITG_21925	Q0ZJ79|PHI2343|Pcipg2	71.674	233	51	1	43	260	129	361	2.83e-102	296
PITG_21925	P41749|PHI88|Peca	38.559	236	121	6	44	260	133	363	1.12e-45	150
PITG_21925	Q9C4A0|PHI2817|Aapg1	37.500	240	119	8	45	260	146	378	1.08e-38	132
PITG_21925	O94100|PHI103PHI1027|Bcpga1Bcpg1	39.286	252	122	8	30	260	141	382	1.56e-38	132
PITG_21925	P78607|PHI247|Cppg1	36.752	234	125	5	45	258	137	367	5.79e-37	127
PITG_19636	Q0ZJ79|PHI2343|Pcipg2	68.421	152	48	0	1	152	205	356	8.15e-58	177
PITG_19636	P78607|PHI247|Cppg1	38.732	142	77	4	1	137	212	348	1.27e-21	82.8
PITG_19636	P78608|PHI437|Cppg2	37.324	142	79	4	1	137	213	349	1.56e-19	77.0
PITG_19636	P41749|PHI88|Peca	32.877	146	87	5	1	141	207	346	1.70e-19	77.0
PITG_19636	O00094|PHI114|Pg1	38.655	119	67	3	1	118	214	327	1.03e-17	72.0
PITG_09109	PsPSR2	33.784	148	90	1	84	231	234	373	7.33e-25	95.5
PITG_09109	HaRxL24	34.746	118	69	1	116	233	65	174	2.24e-15	67.4
PITG_09109	HaRxL96	28.777	139	86	5	94	230	172	299	1.80e-07	44.3
PITG_01114	SSPbP94	25.249	301	161	13	6	292	50	300	3.37e-10	53.1
PITG_15191	HaRxLL441	66.667	297	74	1	34	305	7	303	4.32e-144	402
PITG_21645	AVR2_1	34.579	107	66	2	1	103	1	107	2.71e-08	42.0
PITG_12504	SSPbP94	26.357	258	161	12	26	274	57	294	8.68e-11	54.7
PITG_17310	AVR3a	50.000	72	33	2	1	71	1	70	1.60e-11	51.2
PITG_12561	O42718|PHI762|Inf2a	98.404	188	0	1	1	188	1	185	1.63e-124	342
PITG_12561	O42719|PHI764|Inf2b	89.655	174	18	0	1	174	1	174	3.87e-74	215
PITG_12561	Q01905|PHI111PHI760|Inf1	50.427	117	58	0	1	117	1	117	1.76e-34	112
PITG_02700	Q945T9|PHI653|Gip2	34.831	178	108	5	42	218	42	212	6.35e-24	90.1
PITG_02700	GIP1	30.698	215	136	6	8	218	6	211	3.69e-23	87.4
PITG_21410	Q01905|PHI111PHI760|Inf1	60.169	118	47	0	1	118	1	118	3.84e-44	134
PITG_21410	O42719|PHI764|Inf2b	45.217	115	63	0	1	115	1	115	3.50e-29	98.2
PITG_21410	O42718|PHI762|Inf2a	48.387	93	48	0	23	115	23	115	1.09e-28	96.7
PITG_07954	AVR1	25.510	196	121	6	6	189	7	189	2.01e-12	58.2
PITG_04081	Avrblb2	52.055	73	28	2	1	66	1	73	7.34e-17	63.5
PITG_13930	AVR2_1	33.945	109	64	5	1	103	1	107	2.60e-08	42.4
PITG_23087	crn1	84.028	432	67	2	1	431	1	431	0.0	726
PITG_23087	crn2	28.454	485	261	22	1	429	1	455	3.50e-31	117
PITG_19307	PsPSR2	29.659	381	234	9	8	372	3	365	3.37e-45	159
PITG_19307	HaRxL24	24.055	291	213	4	105	389	74	362	1.72e-20	85.5
PITG_19307	PsAvh163	25.155	322	228	7	91	399	170	491	4.61e-16	72.8
PITG_19307	BSW11	25.238	210	143	6	62	259	49	256	3.29e-11	57.8
PITG_19307	BLR36	23.438	256	162	8	25	267	22	256	1.62e-09	52.4
PITG_12722	PsAvh23	35.165	91	48	3	1	80	1	91	4.35e-07	39.3
PITG_07486	crn1	28.161	174	91	5	1	162	1	152	1.36e-11	54.7
PITG_08578	SSPbP94	27.273	242	156	6	87	310	54	293	6.27e-18	76.6
PITG_20857	Avrblb2	49.333	75	32	2	1	71	1	73	6.47e-14	57.0
PITG_03640	O42830|PHI660|Cbel(gp34)	50.758	132	60	2	2	132	4	131	3.04e-40	130
PITG_12642	crn1	93.519	432	27	1	1	432	1	431	0.0	826
PITG_12642	crn2	28.661	478	270	19	1	430	1	455	5.00e-33	123
PITG_14983	RxLR30	41.270	63	34	1	1	63	1	60	2.85e-07	40.8
PITG_05637	SSPbP94	28.854	253	151	7	18	250	51	294	1.47e-21	85.5
PITG_09387	P0DJ06|PHI72PHI6784PHI6790PHI6812|Sap2	30.645	248	138	9	43	269	31	265	8.22e-26	100
PITG_09387	P0CY26|PHI68|Sap1	27.019	359	190	15	55	364	37	372	1.87e-22	90.9
PITG_09387	P0CY29|PHI6785PHI6791PHI6813|Sap3	26.524	328	175	16	79	360	68	375	3.52e-19	81.3
PITG_09387	Q00663|PHI17|Acp	26.266	316	178	10	83	360	74	372	5.18e-19	80.9
PITG_21247	Q0ZJ79|PHI2343|Pcipg2	73.580	352	92	1	11	361	10	361	2.67e-176	488
PITG_21247	P41749|PHI88|Peca	34.048	373	224	10	1	361	1	363	1.49e-66	208
PITG_21247	O94100|PHI103PHI1027|Bcpga1Bcpg1	40.549	328	171	13	49	361	64	382	9.42e-64	201
PITG_21247	P78607|PHI247|Cppg1	38.206	301	174	6	30	323	30	325	5.50e-62	196
PITG_21247	P78608|PHI437|Cppg2	37.086	302	177	6	30	323	30	326	1.05e-58	188
PITG_23016	AVR3a	90.164	61	6	0	1	61	1	61	2.57e-29	95.5
PITG_14891	EPIC1	46.094	128	67	1	1	128	1	126	8.76e-42	129
PITG_04760	PsCRN108	31.780	708	378	30	94	733	146	816	6.15e-79	263
PITG_15726	Avr3b	34.868	152	94	4	96	246	78	225	5.99e-16	68.2
PITG_05118	AVR2_1	41.509	106	57	3	1	102	1	105	4.82e-12	51.6
PITG_08070	PsCRN108	57.143	119	47	2	1	118	2	117	7.51e-32	112
PITG_08070	crn1	54.098	122	55	1	3	123	4	125	1.76e-30	107
PITG_19617	AVR2_1	42.169	83	40	5	1	80	1	78	6.20e-10	46.6
PITG_19938	L7NCR0|PHI8061|Pc129892	44.715	246	119	7	1	243	1	232	1.18e-54	169
PITG_19938	NEP1	31.222	221	136	5	26	242	36	244	8.41e-34	116
PITG_19938	FocSix8	33.921	227	133	6	25	243	35	252	3.67e-31	109
PITG_19938	Q0E7H7|PHI2342|Benep2	33.636	220	132	5	25	242	35	242	2.37e-27	99.0
PITG_19938	MoSPD9	35.638	188	111	4	26	212	26	204	3.35e-26	95.9
PITG_04200	L7NCR0|PHI8061|Pc129892	42.449	245	127	5	1	244	1	232	2.13e-58	179
PITG_04200	NEP1	29.148	223	139	6	26	243	36	244	1.80e-31	110
PITG_04200	FocSix8	34.314	204	122	6	13	211	24	220	8.60e-30	105
PITG_04200	MoSPD9	29.767	215	136	7	4	213	1	205	1.12e-22	86.7
PITG_04200	Q0E7H7|PHI2342|Benep2	27.602	221	149	5	4	217	8	224	1.42e-22	86.7
PITG_22089	Avr1b-1	37.681	138	75	6	1	130	1	135	1.87e-17	67.4
PITG_22089	AVR3a	28.758	153	75	6	1	130	1	142	1.13e-10	49.7
PITG_18685	Avrblb2	52.055	73	28	2	1	66	1	73	3.21e-15	59.3
PITG_04276	PsPSR2	27.966	354	235	9	100	436	137	487	5.98e-33	125
PITG_04276	BSW11	24.363	353	241	10	94	433	132	471	1.44e-14	68.6
PITG_04276	PsAvh163	23.792	269	190	7	139	395	85	350	4.64e-10	54.3
PITG_04276	BLR36	24.113	282	183	8	161	425	111	378	6.62e-09	50.4
PITG_04276	HaRxL22	23.944	284	191	12	151	417	80	355	1.83e-08	48.9
